Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Date_month,Date_day
3,5.2,18.8,0.0,1.6,6.1,13.0,15.0,1.0,10.0,0.0,7.0,71.0,47.0,1030.94,1028.1,2.0,6.0,10.3,18.4,0,0,5,5
3,4.1,19.3,0.0,2.2,4.3,9.0,20.0,12.0,3.0,6.0,7.0,82.0,49.0,1028.5,1024.6,3.0,1.0,10.0,19.2,0,0,5,6
3,3.2,18.4,0.0,5.0,4.8,9.0,20.0,13.0,3.0,6.0,11.0,86.0,49.0,1026.2,1023.6,0.0,2.0,8.3,18.2,0,0,5,7
3,4.3,19.0,0.0,2.2,10.0,4.0,15.0,1.0,4.0,0.0,9.0,68.0,36.0,1028.8,1025.8,1.0,5.0,11.0,18.5,0,0,5,8
3,3.7,20.5,0.0,4.0,8.5,4.0,17.0,1.0,6.0,0.0,7.0,78.0,45.0,1026.0,1021.8,1.0,8.0,9.4,20.2,0,0,5,9
3,5.4,19.5,0.0,13.0,8.5,12.0,17.0,1.0,10.0,0.0,7.0,69.0,40.0,1025.1,1022.3,7.0,0.0,11.7,19.1,0,0,5,10
3,4.3,17.7,0.0,8.0,0.6,13.0,15.0,0.0,8.0,6.0,7.0,89.0,53.0,1025.6,1022.2,8.0,2.0,8.5,17.7,0,0,5,11
3,3.6,18.5,0.0,1.0,10.0,4.0,26.0,12.0,3.0,4.0,17.0,81.0,49.0,1022.3,1018.5,8.0,6.0,9.1,18.0,0,0,5,12
3,3.6,15.1,0.0,2.6,4.4,2.0,28.0,13.0,4.0,4.0,17.0,86.0,61.0,1018.4,1015.7,7.0,8.0,7.5,14.6,0,0,5,13
3,6.9,16.3,0.0,1.8,13.3,2.0,35.0,4.0,3.0,17.0,19.0,77.0,59.0,1015.3,1013.1,8.0,8.0,10.3,15.3,0,0,5,14
3,10.3,16.6,0.0,4.4,4.7,2.0,54.0,2.0,0.0,13.0,19.0,82.0,63.0,1015.0,1011.0,8.0,7.0,12.9,15.9,0,1,5,15
3,12.4,16.4,1.8,5.4,10.2,4.0,52.0,5.0,6.0,22.0,24.0,82.0,54.0,1011.8,1013.4,8.0,8.0,13.0,14.5,1,0,5,16
3,3.0,15.6,0.0,3.8,9.1,4.0,20.0,15.0,14.0,6.0,9.0,83.0,61.0,1022.5,1019.3,4.0,3.0,7.0,14.7,0,0,5,17
3,2.6,19.7,0.0,3.4,2.3,15.0,13.0,1.0,13.0,0.0,4.0,82.0,34.0,1024.7,1021.2,5.0,7.0,8.8,18.7,0,0,5,18
3,3.7,19.1,0.0,3.0,3.0,10.0,19.0,1.0,12.0,0.0,11.0,87.0,51.0,1023.6,1019.9,3.0,5.0,7.4,18.9,0,0,5,19
3,5.1,18.6,0.0,7.8,8.9,15.0,13.0,11.0,13.0,2.0,9.0,75.0,57.0,1022.8,1020.5,7.0,7.0,12.4,18.0,0,0,5,20
3,4.4,19.8,0.0,6.4,3.4,12.0,20.0,1.0,10.0,0.0,7.0,81.0,48.0,1025.2,1022.3,7.0,1.0,9.4,19.1,0,0,5,21
3,4.7,19.8,0.0,4.0,12.9,12.0,24.0,10.0,10.0,4.0,19.0,75.0,43.0,1025.2,1021.4,7.0,2.0,10.1,19.6,0,0,5,22
3,6.2,22.9,0.0,3.6,4.7,15.0,30.0,9.0,10.0,6.0,9.0,71.0,37.0,1022.2,1019.4,1.0,4.0,11.9,21.7,0,0,5,23
3,6.7,21.1,0.0,4.0,13.2,12.0,20.0,1.0,10.0,0.0,11.0,69.0,43.0,1025.0,1022.1,1.0,4.0,12.5,20.8,0,0,5,24
3,9.3,20.3,0.0,10.4,8.0,11.0,31.0,13.0,11.0,9.0,22.0,77.0,50.0,1024.6,1019.7,2.0,8.0,11.6,19.5,0,1,5,25
3,11.6,18.1,2.0,6.0,1.8,15.0,19.0,15.0,12.0,2.0,6.0,97.0,74.0,1021.4,1019.2,8.0,3.0,13.6,17.4,1,0,5,26
3,8.0,16.2,0.8,3.0,4.6,4.0,20.0,1.0,6.0,0.0,11.0,99.0,58.0,1021.7,1019.3,8.0,4.0,10.1,15.6,0,0,5,27
3,2.6,15.7,0.0,3.6,11.5,10.0,13.0,1.0,8.0,0.0,2.0,91.0,48.0,1023.4,1021.6,7.0,1.0,7.1,15.3,0,0,5,28
3,2.2,16.5,0.0,3.8,9.2,13.0,33.0,1.0,10.0,0.0,19.0,67.0,44.0,1025.6,1024.0,6.0,1.0,10.2,15.9,0,0,5,29
3,2.2,16.8,0.0,4.6,8.2,12.0,26.0,1.0,10.0,0.0,15.0,65.0,44.0,1030.3,1028.5,7.0,8.0,9.6,16.7,0,0,5,30
3,1.7,17.1,0.0,1.2,3.9,1.0,44.0,1.0,10.0,0.0,9.0,73.0,46.0,1030.94,1028.75,1.0,7.0,8.0,16.8,0,1,5,31
3,8.0,14.3,1.2,3.8,7.0,12.0,13.0,1.0,10.0,0.0,0.0,88.0,75.0,1030.94,1028.75,8.0,8.0,9.2,14.0,1,1,6,1
3,8.4,13.4,1.4,7.4,11.0,12.0,13.0,1.0,15.0,0.0,7.0,78.0,75.0,1029.3,1026.2,8.0,8.0,10.6,13.4,1,1,6,2
3,10.6,14.3,2.0,6.6,11.0,12.0,13.0,12.0,10.0,6.0,9.0,85.0,97.0,1023.5,1020.4,8.0,8.0,12.4,13.0,1,1,6,3
3,8.9,17.4,2.0,11.2,10.8,14.0,13.0,2.0,14.0,2.0,4.0,99.0,58.0,1021.0,1017.5,8.0,7.0,11.3,16.5,1,0,6,4
3,2.8,16.1,0.0,6.0,12.2,4.0,20.0,3.0,4.0,4.0,11.0,86.0,57.0,1017.9,1015.1,1.0,8.0,7.6,15.6,0,0,6,5
3,1.7,10.5,0.2,9.2,13.0,13.0,11.0,15.0,10.0,4.0,0.0,99.0,91.0,1015.2,1011.1,8.0,8.0,4.7,10.2,0,1,6,6
3,4.7,11.6,2.0,9.0,0.0,0.0,30.0,0.0,1.0,6.0,17.0,93.0,80.0,1007.5,1006.3,8.0,8.0,10.0,11.5,1,1,6,7
3,9.0,12.0,2.0,1.2,10.1,2.0,33.0,4.0,3.0,9.0,26.0,88.0,79.0,1009.6,1008.7,8.0,8.0,10.3,11.4,1,1,6,8
3,6.3,8.8,2.0,2.0,1.0,4.0,43.0,0.0,3.0,13.0,13.0,92.0,95.0,1011.1,1008.3,8.0,8.0,6.8,7.9,1,1,6,9
3,3.0,10.5,2.0,4.8,3.7,2.0,37.0,5.0,6.0,15.0,22.0,77.0,56.0,1017.6,1018.4,3.0,4.0,4.9,9.7,1,0,6,10
3,-2.0,9.6,0.0,4.2,10.7,12.0,13.0,1.0,15.0,0.0,6.0,84.0,72.0,1025.1,1023.0,3.0,1.0,2.2,8.8,0,0,6,11
3,-1.3,8.2,0.0,5.4,10.1,13.0,15.0,15.0,12.0,6.0,6.0,99.0,72.0,1025.7,1022.2,8.0,7.0,1.9,7.9,0,0,6,12
3,1.8,12.4,0.0,4.0,8.9,14.0,28.0,15.0,11.0,4.0,15.0,86.0,60.0,1018.3,1013.0,1.0,4.0,5.9,12.1,0,0,6,13
3,2.0,15.8,0.0,7.4,13.2,6.0,24.0,1.0,11.0,0.0,11.0,82.0,49.0,1011.8,1009.3,1.0,7.0,6.5,15.5,0,0,6,14
3,0.5,14.9,0.4,0.8,6.5,13.0,13.0,3.0,10.0,2.0,0.0,99.0,63.0,1013.9,1012.8,7.0,6.0,5.4,13.9,0,0,6,15
3,1.2,17.7,0.0,3.4,7.3,12.0,17.0,1.0,15.0,0.0,6.0,83.0,49.0,1022.3,1022.2,7.0,7.0,6.6,15.4,0,0,6,16
3,0.6,15.9,0.0,6.2,9.5,5.0,13.0,1.0,4.0,0.0,2.0,94.0,52.0,1029.7,1027.7,2.0,0.0,5.6,14.9,0,0,6,17
3,0.5,14.7,0.0,7.0,11.1,3.0,11.0,1.0,10.0,6.0,0.0,99.0,63.0,1030.94,1028.6,8.0,7.0,4.7,14.5,0,0,6,18
3,0.5,15.3,0.0,5.0,12.4,13.0,13.0,9.0,10.0,6.0,6.0,93.0,56.0,1030.8,1027.1,7.0,3.0,5.4,15.1,0,0,6,19
3,0.9,17.3,0.0,10.8,10.2,6.0,28.0,9.0,11.0,4.0,17.0,85.0,56.0,1025.7,1020.6,7.0,8.0,7.0,16.7,0,1,6,20
3,7.0,17.0,1.6,6.2,2.4,14.0,46.0,2.0,13.0,4.0,20.0,99.0,71.0,1021.9,1018.6,1.0,1.0,8.3,16.4,1,1,6,21
3,5.0,14.9,2.0,6.4,3.9,12.0,19.0,13.0,13.0,4.0,6.0,99.0,78.0,1020.7,1018.6,1.0,8.0,9.1,13.6,1,0,6,22
3,3.9,15.5,0.0,3.0,10.4,4.0,35.0,12.0,12.0,11.0,7.0,99.0,70.0,1020.2,1016.4,8.0,6.0,8.3,15.2,0,1,6,23
3,7.7,14.1,2.0,4.6,13.0,13.0,41.0,14.0,10.0,7.0,9.0,81.0,65.0,1014.9,1012.7,8.0,5.0,9.6,13.7,1,0,6,24
3,4.7,12.2,0.0,4.2,1.8,0.0,24.0,14.0,2.0,2.0,13.0,99.0,75.0,1015.5,1012.7,7.0,8.0,6.9,11.6,0,1,6,25
3,6.9,13.7,2.0,5.6,0.2,12.0,46.0,14.0,15.0,7.0,9.0,99.0,73.0,1011.6,1008.1,7.0,4.0,8.4,13.0,1,0,6,26
3,8.4,11.9,0.0,4.0,9.5,10.0,22.0,13.0,10.0,7.0,6.0,79.0,81.0,1007.8,1005.5,8.0,8.0,10.3,11.3,0,1,6,27
3,9.3,12.3,2.0,7.4,11.9,4.0,22.0,6.0,1.0,9.0,11.0,98.0,76.0,1007.5,1006.6,7.0,8.0,9.8,12.3,1,1,6,28
3,8.2,15.7,2.0,2.0,8.4,11.0,26.0,9.0,5.0,9.0,15.0,91.0,69.0,1011.4,1009.4,8.0,8.0,10.1,15.6,1,1,6,29
3,9.1,16.1,2.0,1.2,12.0,1.0,70.0,9.0,11.0,11.0,19.0,78.0,73.0,1007.6,1001.15,8.0,8.0,13.5,15.3,1,1,6,30
3,8.3,13.3,2.0,3.2,7.1,1.0,52.0,1.0,0.0,20.0,22.0,85.0,68.0,1006.5,1005.2,8.0,5.0,9.5,13.1,1,1,7,1
3,8.8,11.6,2.0,6.4,0.9,2.0,54.0,2.0,3.0,19.0,19.0,88.0,74.0,1009.4,1006.8,8.0,4.0,8.8,11.4,1,1,7,2
3,7.6,12.0,2.0,4.6,10.2,4.0,61.0,5.0,6.0,17.0,22.0,82.0,62.0,1008.6,1009.6,8.0,1.0,7.8,11.7,1,0,7,3
3,5.7,13.2,0.0,6.4,9.3,2.0,39.0,4.0,3.0,15.0,24.0,91.0,76.0,1016.3,1014.9,8.0,8.0,7.9,12.6,0,0,7,4
3,3.4,12.4,0.0,7.0,2.7,4.0,31.0,5.0,4.0,9.0,15.0,80.0,56.0,1019.9,1019.0,0.0,2.0,7.0,12.0,0,0,7,5
3,0.0,12.1,0.0,6.6,2.0,14.0,19.0,3.0,6.0,7.0,7.0,99.0,65.0,1022.4,1020.4,8.0,5.0,2.3,11.4,0,0,7,6
3,-1.5,12.5,0.0,3.8,13.0,15.0,19.0,1.0,13.0,0.0,7.0,91.0,46.0,1026.0,1024.6,0.0,7.0,2.4,12.4,0,0,7,7
3,-1.7,13.8,0.0,6.4,10.9,15.0,17.0,1.0,15.0,0.0,7.0,84.0,54.0,1030.4,1028.1,5.0,0.0,3.3,12.4,0,0,7,8
3,-0.4,15.0,0.2,6.8,10.5,13.0,13.0,1.0,10.0,0.0,7.0,84.0,54.0,1030.94,1028.6,8.0,7.0,3.8,14.3,0,0,7,9
3,0.1,13.5,0.0,1.2,13.0,15.0,13.0,1.0,12.0,0.0,9.0,93.0,62.0,1028.7,1023.8,1.0,7.0,4.8,13.4,0,0,7,10
3,4.8,13.3,0.6,4.6,4.9,11.0,24.0,1.0,11.0,0.0,13.0,96.0,63.0,1020.5,1015.6,7.0,1.0,8.1,13.2,0,0,7,11
3,8.1,16.5,0.6,2.0,11.8,0.0,33.0,11.0,1.0,7.0,19.0,77.0,53.0,1010.4,1007.7,2.0,6.0,11.6,15.4,0,0,7,12
3,5.9,13.1,1.0,2.4,12.6,2.0,41.0,1.0,1.0,13.0,11.0,82.0,73.0,1007.6,1005.5,8.0,8.0,9.0,12.3,0,1,7,13
3,6.9,11.0,2.0,11.4,5.5,4.0,30.0,1.0,7.0,9.0,9.0,94.0,75.0,1006.6,1005.8,8.0,8.0,7.5,10.1,1,1,7,14
3,2.9,12.6,1.8,4.0,10.2,5.0,22.0,12.0,10.0,4.0,0.0,99.0,57.0,1010.5,1009.9,8.0,0.0,5.9,12.5,1,0,7,15
3,-0.6,13.4,0.0,9.4,10.4,2.0,24.0,1.0,6.0,0.0,9.0,95.0,57.0,1015.6,1014.5,6.0,4.0,3.8,12.8,0,0,7,16
3,-0.3,14.4,0.2,1.0,6.9,3.0,17.0,3.0,9.0,4.0,6.0,88.0,52.0,1022.4,1020.6,0.0,3.0,4.5,14.2,0,0,7,17
3,-1.0,12.0,0.0,5.0,0.4,3.0,20.0,1.0,2.0,0.0,11.0,98.0,64.0,1023.0,1019.5,7.0,5.0,3.2,11.2,0,0,7,18
3,3.2,14.1,0.6,3.0,9.8,6.0,24.0,14.0,11.0,7.0,11.0,94.0,65.0,1021.6,1019.8,8.0,8.0,7.8,13.5,0,0,7,19
3,3.6,16.5,0.2,8.6,6.6,1.0,39.0,1.0,2.0,0.0,19.0,95.0,53.0,1023.1,1018.4,8.0,7.0,7.1,16.3,0,0,7,20
3,0.8,17.7,0.0,1.8,9.0,3.0,43.0,12.0,13.0,4.0,17.0,87.0,46.0,1019.7,1013.4,7.0,7.0,6.6,17.6,0,0,7,21
3,6.6,12.3,0.0,1.8,13.0,4.0,44.0,12.0,1.0,7.0,20.0,74.0,81.0,1009.5,1006.2,7.0,8.0,11.3,10.2,0,1,7,22
3,6.0,13.5,2.0,7.6,9.1,2.0,26.0,5.0,4.0,13.0,17.0,83.0,58.0,1015.1,1018.4,7.0,7.0,8.5,12.9,1,0,7,23
3,-0.1,12.9,0.0,5.2,10.0,1.0,22.0,1.0,1.0,0.0,15.0,87.0,58.0,1027.3,1025.4,8.0,2.0,3.7,11.6,0,0,7,24
3,-0.3,12.2,0.0,12.0,10.0,11.0,20.0,1.0,11.0,0.0,9.0,95.0,61.0,1026.8,1022.7,1.0,1.0,2.5,10.8,0,0,7,25
3,2.1,9.8,0.0,2.8,3.2,10.0,13.0,1.0,14.0,0.0,2.0,85.0,74.0,1018.0,1013.7,5.0,1.0,4.4,9.6,0,0,7,26
3,1.3,8.8,0.0,3.0,9.1,3.0,20.0,12.0,1.0,6.0,9.0,99.0,91.0,1019.9,1019.9,8.0,8.0,4.2,7.3,0,1,7,27
3,4.2,12.7,2.0,0.8,0.0,2.0,31.0,2.0,3.0,11.0,11.0,89.0,71.0,1024.0,1023.1,8.0,8.0,8.8,12.0,1,1,7,28
3,8.3,13.2,2.0,3.6,8.4,2.0,24.0,2.0,6.0,11.0,9.0,98.0,81.0,1026.0,1025.4,8.0,8.0,9.3,12.1,1,0,7,29
3,3.3,12.1,0.2,8.6,3.8,0.0,22.0,1.0,3.0,0.0,9.0,99.0,76.0,1025.8,1022.7,7.0,7.0,6.5,12.0,0,1,7,30
3,6.5,14.5,2.0,5.8,0.0,4.0,35.0,5.0,6.0,19.0,22.0,81.0,61.0,1021.3,1021.5,5.0,8.0,11.6,12.7,1,0,7,31
3,7.4,13.9,0.2,9.2,5.4,4.0,30.0,1.0,3.0,0.0,15.0,99.0,70.0,1026.8,1025.3,7.0,3.0,8.9,13.3,0,0,8,1
3,7.5,14.1,0.8,7.2,5.8,0.0,30.0,7.0,1.0,2.0,17.0,94.0,65.0,1027.9,1024.8,1.0,6.0,10.5,13.3,0,0,8,2
3,8.3,13.8,0.8,4.4,9.9,0.0,37.0,5.0,3.0,20.0,15.0,79.0,49.0,1023.1,1022.9,5.0,8.0,9.9,13.6,0,0,8,3
3,3.2,14.7,0.0,3.0,3.3,10.0,17.0,1.0,13.0,0.0,4.0,91.0,53.0,1021.7,1018.9,1.0,7.0,5.7,14.0,0,1,8,4
3,5.7,13.8,2.0,11.2,9.7,6.0,19.0,12.0,8.0,7.0,7.0,98.0,76.0,1022.2,1020.2,8.0,8.0,8.9,13.6,1,0,8,5
3,5.1,17.1,0.4,3.4,9.4,3.0,35.0,1.0,11.0,0.0,19.0,99.0,58.0,1021.9,1016.7,7.0,5.0,8.0,16.6,0,0,8,6
3,8.0,13.9,0.8,3.2,9.0,2.0,57.0,4.0,6.0,35.0,33.0,79.0,47.0,1012.8,1015.6,8.0,8.0,9.8,13.7,0,1,8,7
3,-0.8,12.9,2.0,4.2,9.2,2.0,24.0,15.0,6.0,6.0,6.0,78.0,50.0,1026.4,1023.0,7.0,3.0,4.4,12.3,1,0,8,8
3,-1.0,12.2,0.0,5.0,12.6,13.0,15.0,10.0,14.0,2.0,7.0,91.0,48.0,1021.6,1018.5,5.0,7.0,2.0,12.1,0,0,8,9
3,1.9,14.8,0.2,7.2,10.8,12.0,20.0,11.0,10.0,4.0,11.0,72.0,60.0,1018.6,1014.7,2.0,4.0,5.9,12.6,0,0,8,10
3,5.9,17.7,0.4,11.4,7.9,6.0,43.0,15.0,1.0,19.0,22.0,62.0,59.0,1009.0,1008.6,1.0,1.0,14.8,15.6,0,1,8,11
3,6.9,14.3,2.0,5.8,9.7,4.0,24.0,11.0,0.0,6.0,13.0,99.0,74.0,1011.5,1010.0,8.0,8.0,9.1,13.0,1,0,8,12
3,7.7,11.6,0.2,10.8,9.5,1.0,22.0,2.0,2.0,6.0,13.0,94.0,87.0,1015.7,1015.3,8.0,7.0,9.4,11.1,0,1,8,13
3,6.8,15.2,1.2,4.4,7.4,5.0,22.0,1.0,3.0,0.0,13.0,99.0,61.0,1021.1,1019.1,8.0,6.0,9.0,14.7,1,0,8,14
3,2.7,17.5,0.2,8.4,9.8,6.0,24.0,13.0,11.0,7.0,13.0,99.0,57.0,1021.2,1016.8,8.0,1.0,6.7,17.0,0,1,8,15
3,5.1,15.5,1.6,4.6,12.2,4.0,39.0,9.0,13.0,11.0,11.0,79.0,70.0,1012.2,1006.4,8.0,8.0,11.0,14.3,1,1,8,16
3,4.2,13.6,2.0,2.6,8.3,2.0,37.0,5.0,3.0,20.0,19.0,73.0,57.0,1018.2,1019.7,1.0,3.0,9.8,12.8,1,0,8,17
3,0.6,15.6,0.0,6.2,9.4,2.0,15.0,1.0,8.0,0.0,6.0,85.0,58.0,1029.8,1027.2,5.0,2.0,6.0,14.4,0,0,8,18
3,1.6,16.4,0.0,3.0,1.0,15.0,17.0,9.0,8.0,7.0,7.0,99.0,61.0,1027.7,1022.5,8.0,1.0,5.5,15.2,0,0,8,19
3,5.5,18.4,0.0,9.0,11.3,3.0,22.0,14.0,2.0,6.0,13.0,78.0,51.0,1019.7,1014.3,7.0,3.0,11.1,17.3,0,0,8,20
3,7.3,14.8,1.0,7.6,10.5,2.0,59.0,3.0,6.0,26.0,30.0,72.0,85.0,1004.15,1001.7,3.0,8.0,13.3,10.1,0,1,8,21
3,0.2,14.1,2.0,7.4,12.2,11.0,26.0,13.0,5.0,9.0,13.0,90.0,57.0,1012.0,1009.6,8.0,0.0,5.8,12.9,1,1,8,22
3,5.8,18.9,2.0,3.8,9.7,6.0,26.0,12.0,5.0,7.0,11.0,94.0,67.0,1011.5,1007.1,3.0,3.0,10.8,18.2,1,1,8,23
3,8.9,17.1,1.2,2.2,9.6,2.0,63.0,0.0,0.0,26.0,22.0,68.0,52.0,1004.15,1001.15,1.0,3.0,13.2,16.4,1,1,8,24
3,7.1,12.8,2.0,2.8,5.7,4.0,70.0,5.0,0.0,15.0,20.0,75.0,53.0,1009.6,1008.2,3.0,0.0,7.7,11.7,1,1,8,25
3,4.2,14.4,2.0,2.6,8.3,1.0,43.0,0.0,0.0,13.0,30.0,83.0,56.0,1016.1,1014.4,7.0,8.0,6.9,13.6,1,0,8,26
3,1.1,16.7,0.4,11.8,13.0,3.0,30.0,12.0,2.0,11.0,19.0,72.0,49.0,1018.5,1014.6,8.0,0.0,8.9,16.2,0,0,8,27
3,1.1,18.6,0.0,4.6,5.3,0.0,24.0,14.0,14.0,7.0,11.0,87.0,51.0,1016.9,1013.3,1.0,5.0,7.2,17.6,0,1,8,28
3,7.2,17.9,2.0,2.4,2.4,4.0,59.0,9.0,4.0,20.0,19.0,81.0,80.0,1004.15,1001.15,1.0,8.0,13.0,17.5,1,1,8,29
3,6.3,11.1,2.0,5.6,10.1,2.0,56.0,5.0,4.0,26.0,20.0,77.0,57.0,1014.2,1015.2,8.0,8.0,6.7,10.7,1,1,8,30
3,6.7,14.2,1.4,3.8,12.5,1.0,39.0,2.0,0.0,19.0,22.0,90.0,72.0,1018.9,1016.8,7.0,5.0,9.7,13.9,1,1,8,31
3,5.1,14.2,2.0,5.2,9.4,2.0,24.0,4.0,4.0,7.0,15.0,96.0,58.0,1023.2,1021.7,8.0,1.0,9.7,12.5,1,0,9,1
3,1.0,16.8,0.0,1.6,6.4,13.0,24.0,14.0,14.0,9.0,9.0,82.0,45.0,1024.9,1020.2,5.0,0.0,7.0,16.0,0,0,9,2
3,6.1,20.7,0.0,1.4,11.9,11.0,43.0,13.0,11.0,4.0,24.0,80.0,54.0,1016.6,1010.8,6.0,3.0,10.2,20.3,0,1,9,3
3,6.3,16.9,1.4,10.6,7.6,1.0,35.0,14.0,3.0,6.0,13.0,85.0,58.0,1014.4,1012.3,1.0,5.0,12.5,15.5,1,0,9,4
3,2.1,15.0,0.0,0.2,9.4,2.0,30.0,14.0,0.0,4.0,11.0,81.0,54.0,1019.5,1017.9,6.0,6.0,8.6,14.9,0,0,9,5
3,1.6,16.6,0.0,8.4,0.1,11.0,37.0,13.0,11.0,9.0,20.0,79.0,47.0,1018.4,1011.4,5.0,1.0,8.3,15.4,0,0,9,6
3,8.3,17.6,0.0,10.8,12.0,4.0,41.0,12.0,4.0,9.0,30.0,73.0,53.0,1005.0,1002.7,8.0,0.0,13.9,16.5,0,0,9,7
3,5.7,16.5,0.0,7.0,10.4,4.0,46.0,5.0,6.0,7.0,30.0,90.0,59.0,1009.9,1009.0,5.0,4.0,9.4,15.3,0,0,9,8
3,7.5,14.3,0.0,4.4,9.0,4.0,35.0,5.0,3.0,17.0,22.0,82.0,67.0,1012.8,1011.3,8.0,8.0,9.5,13.4,0,0,9,9
3,2.6,23.5,0.0,8.6,10.6,15.0,37.0,15.0,3.0,6.0,13.0,71.0,55.0,1017.8,1017.6,4.0,6.0,9.7,14.3,0,0,9,10
3,13.2,18.8,0.0,1.0,1.5,3.0,31.0,13.0,5.0,7.0,19.0,83.0,46.0,1022.2,1018.2,0.0,7.0,8.7,18.1,0,0,9,11
3,6.5,24.7,0.0,2.0,9.4,11.0,39.0,13.0,11.0,6.0,22.0,70.0,39.0,1020.0,1015.4,1.0,3.0,13.2,24.0,0,0,9,12
3,13.2,25.1,0.0,3.0,7.6,6.0,35.0,15.0,3.0,9.0,11.0,44.0,25.0,1017.0,1012.2,8.0,8.0,17.3,23.1,0,0,9,13
3,4.3,17.8,0.0,2.6,8.0,9.0,24.0,9.0,1.0,2.0,6.0,60.0,29.0,1022.6,1019.9,8.0,1.0,10.9,17.1,0,0,9,14
3,1.6,17.2,0.0,2.6,10.4,7.0,20.0,14.0,8.0,6.0,7.0,68.0,44.0,1022.5,1019.1,7.0,5.0,8.1,16.7,0,0,9,15
3,2.8,21.1,0.0,2.2,8.1,15.0,17.0,15.0,15.0,7.0,9.0,74.0,39.0,1022.2,1016.8,1.0,4.0,11.2,20.7,0,0,9,16
3,6.3,19.0,0.0,2.2,7.5,2.0,24.0,15.0,0.0,6.0,2.0,76.0,73.0,1013.8,1011.9,1.0,7.0,12.9,14.0,0,1,9,17
3,7.4,20.4,2.0,1.0,13.2,2.0,46.0,1.0,10.0,0.0,0.0,75.0,54.0,1021.2,1018.6,8.0,7.0,12.9,20.3,1,0,9,18
3,5.4,20.6,0.0,5.2,1.1,0.0,22.0,9.0,3.0,6.0,11.0,98.0,46.0,1018.8,1015.0,8.0,8.0,10.2,19.2,0,0,9,19
3,8.0,18.9,0.4,2.8,2.6,4.0,33.0,1.0,4.0,0.0,20.0,79.0,50.0,1014.6,1013.7,8.0,4.0,14.3,16.8,0,0,9,20
3,3.7,19.0,0.2,7.0,7.8,11.0,43.0,14.0,13.0,9.0,15.0,73.0,50.0,1014.5,1008.2,1.0,5.0,11.5,18.3,0,1,9,21
3,11.5,20.2,2.0,8.2,7.7,6.0,50.0,0.0,2.0,17.0,13.0,77.0,55.0,1004.15,1001.15,8.0,1.0,15.5,19.2,1,1,9,22
3,9.3,16.8,2.0,2.2,6.8,4.0,56.0,5.0,6.0,26.0,30.0,82.0,54.0,1004.15,1003.8,5.0,8.0,13.1,15.9,1,1,9,23
3,8.2,18.2,1.4,1.2,11.9,1.0,41.0,4.0,0.0,9.0,24.0,72.0,55.0,1015.1,1011.8,1.0,4.0,12.6,17.2,1,0,9,24
3,5.3,20.6,0.0,4.0,8.9,0.0,44.0,3.0,2.0,22.0,13.0,60.0,57.0,1009.3,1002.9,2.0,7.0,15.2,17.3,0,1,9,25
3,6.8,12.2,2.0,4.6,9.6,2.0,56.0,4.0,4.0,37.0,24.0,79.0,72.0,1005.2,1003.9,7.0,6.0,7.9,11.1,1,1,9,26
3,4.5,12.9,1.6,12.0,10.8,4.0,61.0,4.0,4.0,35.0,37.0,78.0,72.0,1009.8,1008.4,5.0,8.0,6.7,10.7,1,0,9,27
3,5.5,17.9,0.0,2.6,12.8,4.0,43.0,5.0,4.0,17.0,24.0,79.0,56.0,1012.3,1009.9,4.0,1.0,9.2,16.8,0,0,9,28
3,1.7,17.0,0.0,6.6,5.2,1.0,19.0,15.0,3.0,6.0,11.0,73.0,49.0,1015.6,1013.4,0.0,6.0,9.4,16.2,0,0,9,29
3,4.0,21.4,0.0,10.6,8.2,0.0,35.0,15.0,5.0,7.0,17.0,75.0,36.0,1018.0,1013.4,0.0,0.0,11.3,20.9,0,0,9,30
3,8.9,21.1,0.0,0.8,9.0,8.0,28.0,1.0,8.0,6.0,9.0,76.0,61.0,1012.4,1008.8,7.0,6.0,12.9,19.4,0,0,10,1
3,11.7,22.0,0.0,2.6,13.4,12.0,30.0,10.0,7.0,4.0,11.0,68.0,55.0,1009.6,1004.9,2.0,8.0,16.1,20.6,0,1,10,2
3,8.5,13.5,2.0,7.6,5.9,10.0,31.0,14.0,15.0,17.0,11.0,87.0,75.0,1014.0,1015.1,7.0,7.0,9.6,13.0,1,1,10,3
3,9.6,16.2,1.8,0.0,7.7,6.0,20.0,1.0,10.0,0.0,9.0,85.0,75.0,1020.6,1019.4,7.0,1.0,12.6,14.8,1,0,10,4
3,8.3,19.7,0.2,4.8,13.1,4.0,35.0,1.0,9.0,0.0,20.0,85.0,47.0,1020.7,1018.6,4.0,0.0,12.5,19.2,0,0,10,5
3,5.2,16.2,0.0,9.6,12.0,12.0,37.0,12.0,12.0,6.0,15.0,85.0,77.0,1020.2,1018.3,2.0,2.0,8.8,10.0,0,1,10,6
3,3.8,15.9,2.0,4.2,9.0,7.0,35.0,1.0,7.0,0.0,15.0,90.0,42.0,1018.7,1018.5,7.0,2.0,7.1,15.2,1,0,10,7
3,1.2,16.3,0.0,0.2,4.8,13.0,39.0,15.0,10.0,6.0,13.0,65.0,43.0,1024.0,1023.2,0.0,0.0,7.8,15.7,0,0,10,8
